[i] Train : 19923
[i] Valid : 2213
[i] pred_bboxes_op : Tensor("SSD_Decode/concat:0", shape=(?, 22890, 4), dtype=float32)
[i] pred_classes_op : Tensor("SSD/Softmax:0", shape=(?, 22890, 21), dtype=float32)
[i] gt_bboxes_var : Tensor("Placeholder_2:0", shape=(?, 22890, 4), dtype=float32)
[i] gt_classes_var : Tensor("Placeholder_3:0", shape=(?, 22890, 21), dtype=float32)
[i] max_iteration : 62200
[i] decay_iteration : [31100 46650]
[i] iter : 9500, loss : 7.3532, focal_loss : 0.2920, giou_loss : 0.1754, l2_reg_loss : 6.8858, train_time : 76sec
[i] iter : 9550, loss : 7.3341, focal_loss : 0.2868, giou_loss : 0.1773, l2_reg_loss : 6.8700, train_time : 75sec
[i] iter : 9600, loss : 7.3207, focal_loss : 0.2902, giou_loss : 0.1762, l2_reg_loss : 6.8542, train_time : 76sec
[i] iter : 9650, loss : 7.2905, focal_loss : 0.2788, giou_loss : 0.1732, l2_reg_loss : 6.8386, train_time : 75sec
[i] iter : 9700, loss : 7.2882, focal_loss : 0.2892, giou_loss : 0.1759, l2_reg_loss : 6.8231, train_time : 76sec
[i] iter : 9750, loss : 7.2675, focal_loss : 0.2879, giou_loss : 0.1720, l2_reg_loss : 6.8075, train_time : 76sec
[i] iter : 9800, loss : 7.2592, focal_loss : 0.2883, giou_loss : 0.1788, l2_reg_loss : 6.7920, train_time : 75sec
[i] iter : 9850, loss : 7.2460, focal_loss : 0.2939, giou_loss : 0.1751, l2_reg_loss : 6.7770, train_time : 75sec
[i] iter : 9900, loss : 7.2199, focal_loss : 0.2837, giou_loss : 0.1745, l2_reg_loss : 6.7617, train_time : 75sec
[i] iter : 9950, loss : 7.2019, focal_loss : 0.2819, giou_loss : 0.1736, l2_reg_loss : 6.7463, train_time : 76sec
[i] iter : 10000, loss : 7.2136, focal_loss : 0.3051, giou_loss : 0.1775, l2_reg_loss : 6.7310, train_time : 75sec
[i] best precision : 75.66%
[i] best recall : 74.64%
[i] valid mAP : 75.15, best valid mAP : 75.15%
[i] iter : 10050, loss : 7.1937, focal_loss : 0.3049, giou_loss : 0.1730, l2_reg_loss : 6.7158, train_time : 222sec
[i] iter : 10100, loss : 7.1979, focal_loss : 0.3163, giou_loss : 0.1803, l2_reg_loss : 6.7012, train_time : 75sec
[i] iter : 10150, loss : 7.1484, focal_loss : 0.2895, giou_loss : 0.1725, l2_reg_loss : 6.6864, train_time : 75sec
[i] iter : 10200, loss : 7.1291, focal_loss : 0.2859, giou_loss : 0.1718, l2_reg_loss : 6.6715, train_time : 75sec
[i] iter : 10250, loss : 7.1221, focal_loss : 0.2935, giou_loss : 0.1721, l2_reg_loss : 6.6565, train_time : 76sec
[i] iter : 10300, loss : 7.1211, focal_loss : 0.3021, giou_loss : 0.1775, l2_reg_loss : 6.6415, train_time : 75sec
[i] iter : 10350, loss : 7.0755, focal_loss : 0.2754, giou_loss : 0.1735, l2_reg_loss : 6.6266, train_time : 76sec
[i] iter : 10400, loss : 7.0412, focal_loss : 0.2622, giou_loss : 0.1674, l2_reg_loss : 6.6116, train_time : 76sec
[i] iter : 10450, loss : 7.0408, focal_loss : 0.2735, giou_loss : 0.1707, l2_reg_loss : 6.5966, train_time : 76sec
[i] iter : 10500, loss : 7.0283, focal_loss : 0.2758, giou_loss : 0.1710, l2_reg_loss : 6.5815, train_time : 75sec
[i] iter : 10550, loss : 7.0192, focal_loss : 0.2804, giou_loss : 0.1723, l2_reg_loss : 6.5665, train_time : 76sec
[i] iter : 10600, loss : 6.9917, focal_loss : 0.2693, giou_loss : 0.1708, l2_reg_loss : 6.5516, train_time : 75sec
[i] iter : 10650, loss : 6.9719, focal_loss : 0.2665, giou_loss : 0.1688, l2_reg_loss : 6.5367, train_time : 76sec
[i] iter : 10700, loss : 6.9588, focal_loss : 0.2707, giou_loss : 0.1663, l2_reg_loss : 6.5218, train_time : 75sec
[i] iter : 10750, loss : 6.9401, focal_loss : 0.2665, giou_loss : 0.1667, l2_reg_loss : 6.5069, train_time : 75sec
[i] iter : 10800, loss : 6.9231, focal_loss : 0.2643, giou_loss : 0.1669, l2_reg_loss : 6.4920, train_time : 75sec
[i] iter : 10850, loss : 6.9087, focal_loss : 0.2649, giou_loss : 0.1667, l2_reg_loss : 6.4771, train_time : 75sec
[i] iter : 10900, loss : 6.9141, focal_loss : 0.2782, giou_loss : 0.1734, l2_reg_loss : 6.4624, train_time : 75sec
[i] iter : 10950, loss : 6.8965, focal_loss : 0.2766, giou_loss : 0.1720, l2_reg_loss : 6.4480, train_time : 75sec
[i] iter : 11000, loss : 6.8550, focal_loss : 0.2598, giou_loss : 0.1620, l2_reg_loss : 6.4332, train_time : 75sec
[i] iter : 11050, loss : 6.8447, focal_loss : 0.2593, giou_loss : 0.1668, l2_reg_loss : 6.4185, train_time : 75sec
[i] iter : 11100, loss : 6.8681, focal_loss : 0.2910, giou_loss : 0.1731, l2_reg_loss : 6.4039, train_time : 75sec
[i] iter : 11150, loss : 6.8384, focal_loss : 0.2787, giou_loss : 0.1702, l2_reg_loss : 6.3896, train_time : 76sec
[i] iter : 11200, loss : 6.8191, focal_loss : 0.2735, giou_loss : 0.1705, l2_reg_loss : 6.3751, train_time : 74sec
[i] iter : 11250, loss : 6.7976, focal_loss : 0.2701, giou_loss : 0.1670, l2_reg_loss : 6.3606, train_time : 74sec
[i] iter : 11300, loss : 6.8006, focal_loss : 0.2841, giou_loss : 0.1702, l2_reg_loss : 6.3462, train_time : 74sec
[i] iter : 11350, loss : 6.8169, focal_loss : 0.3050, giou_loss : 0.1782, l2_reg_loss : 6.3337, train_time : 74sec
[i] iter : 11400, loss : 6.7836, focal_loss : 0.2899, giou_loss : 0.1735, l2_reg_loss : 6.3202, train_time : 75sec
[i] iter : 11450, loss : 6.7558, focal_loss : 0.2765, giou_loss : 0.1729, l2_reg_loss : 6.3064, train_time : 74sec
[i] iter : 11500, loss : 6.7344, focal_loss : 0.2727, giou_loss : 0.1691, l2_reg_loss : 6.2926, train_time : 73sec
[i] iter : 11550, loss : 6.7148, focal_loss : 0.2680, giou_loss : 0.1681, l2_reg_loss : 6.2787, train_time : 74sec
[i] iter : 11600, loss : 6.7046, focal_loss : 0.2728, giou_loss : 0.1667, l2_reg_loss : 6.2652, train_time : 74sec
[i] iter : 11650, loss : 6.6825, focal_loss : 0.2646, giou_loss : 0.1664, l2_reg_loss : 6.2515, train_time : 74sec
[i] iter : 11700, loss : 6.6649, focal_loss : 0.2618, giou_loss : 0.1654, l2_reg_loss : 6.2377, train_time : 74sec
[i] iter : 11750, loss : 6.6584, focal_loss : 0.2668, giou_loss : 0.1677, l2_reg_loss : 6.2239, train_time : 74sec
[i] iter : 11800, loss : 6.6312, focal_loss : 0.2587, giou_loss : 0.1623, l2_reg_loss : 6.2101, train_time : 74sec
[i] iter : 11850, loss : 6.6225, focal_loss : 0.2648, giou_loss : 0.1611, l2_reg_loss : 6.1966, train_time : 74sec
[i] iter : 11900, loss : 6.6096, focal_loss : 0.2580, giou_loss : 0.1686, l2_reg_loss : 6.1831, train_time : 74sec
[i] iter : 11950, loss : 6.5841, focal_loss : 0.2511, giou_loss : 0.1635, l2_reg_loss : 6.1694, train_time : 74sec
[i] iter : 12000, loss : 6.5679, focal_loss : 0.2525, giou_loss : 0.1598, l2_reg_loss : 6.1556, train_time : 74sec
[i] iter : 12050, loss : 6.5410, focal_loss : 0.2398, giou_loss : 0.1595, l2_reg_loss : 6.1418, train_time : 73sec
[i] iter : 12100, loss : 6.5478, focal_loss : 0.2558, giou_loss : 0.1640, l2_reg_loss : 6.1280, train_time : 74sec
[i] iter : 12150, loss : 6.5255, focal_loss : 0.2487, giou_loss : 0.1625, l2_reg_loss : 6.1143, train_time : 74sec
[i] iter : 12200, loss : 6.5304, focal_loss : 0.2636, giou_loss : 0.1662, l2_reg_loss : 6.1006, train_time : 74sec
[i] iter : 12250, loss : 6.5015, focal_loss : 0.2498, giou_loss : 0.1647, l2_reg_loss : 6.0870, train_time : 74sec
[i] iter : 12300, loss : 6.4887, focal_loss : 0.2529, giou_loss : 0.1626, l2_reg_loss : 6.0733, train_time : 74sec
[i] iter : 12350, loss : 6.4632, focal_loss : 0.2444, giou_loss : 0.1591, l2_reg_loss : 6.0597, train_time : 74sec
[i] iter : 12400, loss : 6.4584, focal_loss : 0.2508, giou_loss : 0.1616, l2_reg_loss : 6.0461, train_time : 73sec
[i] iter : 12450, loss : 6.4376, focal_loss : 0.2452, giou_loss : 0.1599, l2_reg_loss : 6.0325, train_time : 73sec
[i] iter : 12500, loss : 6.4272, focal_loss : 0.2467, giou_loss : 0.1617, l2_reg_loss : 6.0188, train_time : 74sec
[i] iter : 12550, loss : 6.4262, focal_loss : 0.2581, giou_loss : 0.1630, l2_reg_loss : 6.0051, train_time : 73sec
[i] iter : 12600, loss : 6.4066, focal_loss : 0.2544, giou_loss : 0.1607, l2_reg_loss : 5.9916, train_time : 74sec
[i] iter : 12650, loss : 6.3870, focal_loss : 0.2479, giou_loss : 0.1611, l2_reg_loss : 5.9780, train_time : 74sec
[i] iter : 12700, loss : 6.3733, focal_loss : 0.2478, giou_loss : 0.1611, l2_reg_loss : 5.9645, train_time : 74sec
[i] iter : 12750, loss : 6.3503, focal_loss : 0.2420, giou_loss : 0.1574, l2_reg_loss : 5.9509, train_time : 74sec
[i] iter : 12800, loss : 6.3483, focal_loss : 0.2509, giou_loss : 0.1600, l2_reg_loss : 5.9374, train_time : 74sec
[i] iter : 12850, loss : 6.3281, focal_loss : 0.2455, giou_loss : 0.1587, l2_reg_loss : 5.9239, train_time : 74sec
[i] iter : 12900, loss : 6.3094, focal_loss : 0.2417, giou_loss : 0.1573, l2_reg_loss : 5.9103, train_time : 74sec
[i] iter : 12950, loss : 6.2976, focal_loss : 0.2436, giou_loss : 0.1572, l2_reg_loss : 5.8968, train_time : 74sec
[i] iter : 13000, loss : 6.3006, focal_loss : 0.2539, giou_loss : 0.1634, l2_reg_loss : 5.8834, train_time : 74sec
[i] iter : 13050, loss : 6.2608, focal_loss : 0.2329, giou_loss : 0.1579, l2_reg_loss : 5.8700, train_time : 74sec
[i] iter : 13100, loss : 6.2721, focal_loss : 0.2533, giou_loss : 0.1622, l2_reg_loss : 5.8566, train_time : 74sec
[i] iter : 13150, loss : 6.2592, focal_loss : 0.2558, giou_loss : 0.1601, l2_reg_loss : 5.8433, train_time : 74sec
[i] iter : 13200, loss : 6.2228, focal_loss : 0.2364, giou_loss : 0.1565, l2_reg_loss : 5.8299, train_time : 74sec
[i] iter : 13250, loss : 6.2224, focal_loss : 0.2469, giou_loss : 0.1589, l2_reg_loss : 5.8166, train_time : 74sec
[i] iter : 13300, loss : 6.2079, focal_loss : 0.2463, giou_loss : 0.1583, l2_reg_loss : 5.8034, train_time : 74sec
[i] iter : 13350, loss : 6.1863, focal_loss : 0.2400, giou_loss : 0.1563, l2_reg_loss : 5.7900, train_time : 74sec
[i] iter : 13400, loss : 6.1959, focal_loss : 0.2578, giou_loss : 0.1613, l2_reg_loss : 5.7767, train_time : 74sec
[i] iter : 13450, loss : 6.1690, focal_loss : 0.2471, giou_loss : 0.1584, l2_reg_loss : 5.7635, train_time : 73sec
[i] iter : 13500, loss : 6.1561, focal_loss : 0.2463, giou_loss : 0.1594, l2_reg_loss : 5.7503, train_time : 74sec
[i] iter : 13550, loss : 6.1468, focal_loss : 0.2496, giou_loss : 0.1600, l2_reg_loss : 5.7372, train_time : 74sec
[i] iter : 13600, loss : 6.1464, focal_loss : 0.2596, giou_loss : 0.1622, l2_reg_loss : 5.7246, train_time : 75sec
[i] iter : 13650, loss : 6.1251, focal_loss : 0.2532, giou_loss : 0.1600, l2_reg_loss : 5.7119, train_time : 75sec
[i] iter : 13700, loss : 6.1035, focal_loss : 0.2480, giou_loss : 0.1563, l2_reg_loss : 5.6991, train_time : 75sec
[i] iter : 13750, loss : 6.0794, focal_loss : 0.2374, giou_loss : 0.1557, l2_reg_loss : 5.6863, train_time : 75sec
[i] iter : 13800, loss : 6.0710, focal_loss : 0.2396, giou_loss : 0.1581, l2_reg_loss : 5.6733, train_time : 75sec
[i] iter : 13850, loss : 6.0514, focal_loss : 0.2346, giou_loss : 0.1563, l2_reg_loss : 5.6604, train_time : 76sec
[i] iter : 13900, loss : 6.0558, focal_loss : 0.2481, giou_loss : 0.1602, l2_reg_loss : 5.6476, train_time : 75sec
[i] iter : 13950, loss : 6.0228, focal_loss : 0.2353, giou_loss : 0.1528, l2_reg_loss : 5.6348, train_time : 75sec
[i] iter : 14000, loss : 6.0169, focal_loss : 0.2376, giou_loss : 0.1574, l2_reg_loss : 5.6219, train_time : 75sec
[i] iter : 14050, loss : 6.0213, focal_loss : 0.2509, giou_loss : 0.1613, l2_reg_loss : 5.6090, train_time : 75sec
[i] iter : 14100, loss : 6.0080, focal_loss : 0.2490, giou_loss : 0.1625, l2_reg_loss : 5.5965, train_time : 75sec
[i] iter : 14150, loss : 5.9854, focal_loss : 0.2441, giou_loss : 0.1575, l2_reg_loss : 5.5838, train_time : 75sec
[i] iter : 14200, loss : 5.9577, focal_loss : 0.2312, giou_loss : 0.1554, l2_reg_loss : 5.5711, train_time : 74sec
[i] iter : 14250, loss : 5.9567, focal_loss : 0.2388, giou_loss : 0.1595, l2_reg_loss : 5.5584, train_time : 76sec
[i] iter : 14300, loss : 5.9566, focal_loss : 0.2517, giou_loss : 0.1591, l2_reg_loss : 5.5458, train_time : 75sec
[i] iter : 14350, loss : 5.9458, focal_loss : 0.2544, giou_loss : 0.1580, l2_reg_loss : 5.5334, train_time : 75sec
[i] iter : 14400, loss : 5.9120, focal_loss : 0.2356, giou_loss : 0.1552, l2_reg_loss : 5.5211, train_time : 75sec
[i] iter : 14450, loss : 5.9072, focal_loss : 0.2399, giou_loss : 0.1585, l2_reg_loss : 5.5087, train_time : 75sec
[i] iter : 14500, loss : 5.8905, focal_loss : 0.2373, giou_loss : 0.1569, l2_reg_loss : 5.4964, train_time : 75sec
[i] iter : 14550, loss : 5.8906, focal_loss : 0.2451, giou_loss : 0.1614, l2_reg_loss : 5.4841, train_time : 76sec
[i] iter : 14600, loss : 5.8875, focal_loss : 0.2556, giou_loss : 0.1600, l2_reg_loss : 5.4718, train_time : 75sec
[i] iter : 14650, loss : 5.8607, focal_loss : 0.2441, giou_loss : 0.1567, l2_reg_loss : 5.4600, train_time : 75sec
[i] iter : 14700, loss : 5.8436, focal_loss : 0.2390, giou_loss : 0.1568, l2_reg_loss : 5.4477, train_time : 75sec
[i] iter : 14750, loss : 5.8278, focal_loss : 0.2372, giou_loss : 0.1552, l2_reg_loss : 5.4354, train_time : 75sec
[i] iter : 14800, loss : 5.8262, focal_loss : 0.2442, giou_loss : 0.1587, l2_reg_loss : 5.4233, train_time : 75sec
[i] iter : 14850, loss : 5.7873, focal_loss : 0.2255, giou_loss : 0.1507, l2_reg_loss : 5.4111, train_time : 75sec
[i] iter : 14900, loss : 5.7982, focal_loss : 0.2419, giou_loss : 0.1575, l2_reg_loss : 5.3989, train_time : 75sec
[i] iter : 14950, loss : 5.7702, focal_loss : 0.2305, giou_loss : 0.1531, l2_reg_loss : 5.3867, train_time : 75sec
[i] iter : 15000, loss : 5.7643, focal_loss : 0.2335, giou_loss : 0.1562, l2_reg_loss : 5.3745, train_time : 76sec
[i] best precision : 77.03%
[i] best recall : 75.68%
[i] valid mAP : 76.35, best valid mAP : 76.35%
[i] iter : 15050, loss : 5.7573, focal_loss : 0.2360, giou_loss : 0.1590, l2_reg_loss : 5.3623, train_time : 222sec
[i] iter : 15100, loss : 5.7224, focal_loss : 0.2196, giou_loss : 0.1526, l2_reg_loss : 5.3501, train_time : 75sec
[i] iter : 15150, loss : 5.7287, focal_loss : 0.2368, giou_loss : 0.1540, l2_reg_loss : 5.3379, train_time : 75sec
[i] iter : 15200, loss : 5.7186, focal_loss : 0.2359, giou_loss : 0.1569, l2_reg_loss : 5.3258, train_time : 75sec
[i] iter : 15250, loss : 5.7004, focal_loss : 0.2323, giou_loss : 0.1544, l2_reg_loss : 5.3138, train_time : 76sec
[i] iter : 15300, loss : 5.6729, focal_loss : 0.2192, giou_loss : 0.1522, l2_reg_loss : 5.3016, train_time : 75sec
[i] iter : 15350, loss : 5.6845, focal_loss : 0.2384, giou_loss : 0.1566, l2_reg_loss : 5.2895, train_time : 75sec
[i] iter : 15400, loss : 5.6577, focal_loss : 0.2304, giou_loss : 0.1496, l2_reg_loss : 5.2776, train_time : 76sec
[i] iter : 15450, loss : 5.6606, focal_loss : 0.2379, giou_loss : 0.1565, l2_reg_loss : 5.2662, train_time : 75sec
[i] iter : 15500, loss : 5.6351, focal_loss : 0.2279, giou_loss : 0.1528, l2_reg_loss : 5.2544, train_time : 75sec
[i] iter : 15550, loss : 5.6367, focal_loss : 0.2391, giou_loss : 0.1550, l2_reg_loss : 5.2426, train_time : 75sec
[i] iter : 15600, loss : 5.6339, focal_loss : 0.2443, giou_loss : 0.1586, l2_reg_loss : 5.2310, train_time : 75sec
[i] iter : 15650, loss : 5.6226, focal_loss : 0.2456, giou_loss : 0.1575, l2_reg_loss : 5.2195, train_time : 74sec
[i] iter : 15700, loss : 5.6053, focal_loss : 0.2382, giou_loss : 0.1593, l2_reg_loss : 5.2078, train_time : 75sec
[i] iter : 15750, loss : 5.5859, focal_loss : 0.2327, giou_loss : 0.1570, l2_reg_loss : 5.1962, train_time : 75sec
[i] iter : 15800, loss : 5.5724, focal_loss : 0.2299, giou_loss : 0.1579, l2_reg_loss : 5.1845, train_time : 75sec
[i] iter : 15850, loss : 5.5740, focal_loss : 0.2437, giou_loss : 0.1573, l2_reg_loss : 5.1730, train_time : 75sec
[i] iter : 15900, loss : 5.5548, focal_loss : 0.2367, giou_loss : 0.1567, l2_reg_loss : 5.1614, train_time : 74sec
[i] iter : 15950, loss : 5.5406, focal_loss : 0.2373, giou_loss : 0.1536, l2_reg_loss : 5.1498, train_time : 74sec
[i] iter : 16000, loss : 5.5211, focal_loss : 0.2276, giou_loss : 0.1553, l2_reg_loss : 5.1381, train_time : 74sec
[i] iter : 16050, loss : 5.4955, focal_loss : 0.2174, giou_loss : 0.1517, l2_reg_loss : 5.1264, train_time : 74sec
[i] iter : 16100, loss : 5.4882, focal_loss : 0.2224, giou_loss : 0.1511, l2_reg_loss : 5.1147, train_time : 74sec
[i] iter : 16150, loss : 5.4844, focal_loss : 0.2307, giou_loss : 0.1506, l2_reg_loss : 5.1031, train_time : 74sec
[i] iter : 16200, loss : 5.4677, focal_loss : 0.2241, giou_loss : 0.1520, l2_reg_loss : 5.0915, train_time : 74sec
[i] iter : 16250, loss : 5.4724, focal_loss : 0.2361, giou_loss : 0.1562, l2_reg_loss : 5.0800, train_time : 73sec
[i] iter : 16300, loss : 5.4574, focal_loss : 0.2350, giou_loss : 0.1538, l2_reg_loss : 5.0686, train_time : 74sec
[i] iter : 16350, loss : 5.4310, focal_loss : 0.2207, giou_loss : 0.1531, l2_reg_loss : 5.0572, train_time : 73sec
[i] iter : 16400, loss : 5.4216, focal_loss : 0.2257, giou_loss : 0.1502, l2_reg_loss : 5.0457, train_time : 73sec
[i] iter : 16450, loss : 5.4176, focal_loss : 0.2305, giou_loss : 0.1529, l2_reg_loss : 5.0342, train_time : 74sec
[i] iter : 16500, loss : 5.3897, focal_loss : 0.2165, giou_loss : 0.1504, l2_reg_loss : 5.0228, train_time : 74sec
[i] iter : 16550, loss : 5.3816, focal_loss : 0.2189, giou_loss : 0.1514, l2_reg_loss : 5.0113, train_time : 74sec
[i] iter : 16600, loss : 5.3751, focal_loss : 0.2235, giou_loss : 0.1517, l2_reg_loss : 4.9999, train_time : 74sec
[i] iter : 16650, loss : 5.3673, focal_loss : 0.2258, giou_loss : 0.1530, l2_reg_loss : 4.9885, train_time : 72sec
[i] iter : 16700, loss : 5.3571, focal_loss : 0.2287, giou_loss : 0.1513, l2_reg_loss : 4.9771, train_time : 71sec
[i] iter : 16750, loss : 5.3426, focal_loss : 0.2240, giou_loss : 0.1527, l2_reg_loss : 4.9659, train_time : 72sec
[i] iter : 16800, loss : 5.3344, focal_loss : 0.2268, giou_loss : 0.1529, l2_reg_loss : 4.9547, train_time : 71sec
[i] iter : 16850, loss : 5.3263, focal_loss : 0.2298, giou_loss : 0.1530, l2_reg_loss : 4.9435, train_time : 72sec
[i] iter : 16900, loss : 5.3116, focal_loss : 0.2279, giou_loss : 0.1512, l2_reg_loss : 4.9324, train_time : 71sec
[i] iter : 16950, loss : 5.3088, focal_loss : 0.2301, giou_loss : 0.1574, l2_reg_loss : 4.9213, train_time : 71sec
[i] iter : 17000, loss : 5.2865, focal_loss : 0.2254, giou_loss : 0.1509, l2_reg_loss : 4.9101, train_time : 71sec
[i] iter : 17050, loss : 5.2638, focal_loss : 0.2160, giou_loss : 0.1487, l2_reg_loss : 4.8991, train_time : 71sec
[i] iter : 17100, loss : 5.2743, focal_loss : 0.2333, giou_loss : 0.1529, l2_reg_loss : 4.8880, train_time : 71sec
[i] iter : 17150, loss : 5.2575, focal_loss : 0.2271, giou_loss : 0.1533, l2_reg_loss : 4.8772, train_time : 72sec
[i] iter : 17200, loss : 5.2407, focal_loss : 0.2230, giou_loss : 0.1515, l2_reg_loss : 4.8662, train_time : 71sec
[i] iter : 17250, loss : 5.2196, focal_loss : 0.2170, giou_loss : 0.1474, l2_reg_loss : 4.8552, train_time : 71sec
[i] iter : 17300, loss : 5.2115, focal_loss : 0.2185, giou_loss : 0.1488, l2_reg_loss : 4.8442, train_time : 71sec
[i] iter : 17350, loss : 5.1856, focal_loss : 0.2077, giou_loss : 0.1449, l2_reg_loss : 4.8330, train_time : 71sec
[i] iter : 17400, loss : 5.1925, focal_loss : 0.2218, giou_loss : 0.1487, l2_reg_loss : 4.8219, train_time : 71sec
[i] iter : 17450, loss : 5.1766, focal_loss : 0.2175, giou_loss : 0.1480, l2_reg_loss : 4.8111, train_time : 71sec
[i] iter : 17500, loss : 5.1702, focal_loss : 0.2203, giou_loss : 0.1497, l2_reg_loss : 4.8001, train_time : 71sec
[i] iter : 17550, loss : 5.1595, focal_loss : 0.2197, giou_loss : 0.1505, l2_reg_loss : 4.7893, train_time : 71sec
[i] iter : 17600, loss : 5.1465, focal_loss : 0.2174, giou_loss : 0.1508, l2_reg_loss : 4.7784, train_time : 71sec
[i] iter : 17650, loss : 5.1346, focal_loss : 0.2224, giou_loss : 0.1447, l2_reg_loss : 4.7676, train_time : 71sec
[i] iter : 17700, loss : 5.1132, focal_loss : 0.2100, giou_loss : 0.1464, l2_reg_loss : 4.7568, train_time : 71sec
[i] iter : 17750, loss : 5.1154, focal_loss : 0.2171, giou_loss : 0.1523, l2_reg_loss : 4.7460, train_time : 72sec
[i] iter : 17800, loss : 5.0965, focal_loss : 0.2126, giou_loss : 0.1487, l2_reg_loss : 4.7352, train_time : 71sec
[i] iter : 17850, loss : 5.0761, focal_loss : 0.2069, giou_loss : 0.1449, l2_reg_loss : 4.7244, train_time : 71sec
[i] iter : 17900, loss : 5.0760, focal_loss : 0.2135, giou_loss : 0.1490, l2_reg_loss : 4.7135, train_time : 71sec
[i] iter : 17950, loss : 5.0705, focal_loss : 0.2170, giou_loss : 0.1508, l2_reg_loss : 4.7027, train_time : 71sec
[i] iter : 18000, loss : 5.0868, focal_loss : 0.2415, giou_loss : 0.1533, l2_reg_loss : 4.6920, train_time : 71sec
[i] iter : 18050, loss : 5.0564, focal_loss : 0.2244, giou_loss : 0.1501, l2_reg_loss : 4.6819, train_time : 71sec
[i] iter : 18100, loss : 5.0613, focal_loss : 0.2367, giou_loss : 0.1532, l2_reg_loss : 4.6714, train_time : 71sec
[i] iter : 18150, loss : 5.0280, focal_loss : 0.2173, giou_loss : 0.1496, l2_reg_loss : 4.6610, train_time : 71sec
[i] iter : 18200, loss : 5.0215, focal_loss : 0.2188, giou_loss : 0.1523, l2_reg_loss : 4.6504, train_time : 72sec
[i] iter : 18250, loss : 5.0103, focal_loss : 0.2200, giou_loss : 0.1503, l2_reg_loss : 4.6400, train_time : 72sec
[i] iter : 18300, loss : 4.9947, focal_loss : 0.2151, giou_loss : 0.1502, l2_reg_loss : 4.6295, train_time : 72sec
[i] iter : 18350, loss : 4.9769, focal_loss : 0.2097, giou_loss : 0.1483, l2_reg_loss : 4.6189, train_time : 72sec
[i] iter : 18400, loss : 4.9726, focal_loss : 0.2170, giou_loss : 0.1472, l2_reg_loss : 4.6085, train_time : 73sec
[i] iter : 18450, loss : 4.9708, focal_loss : 0.2226, giou_loss : 0.1502, l2_reg_loss : 4.5979, train_time : 73sec
[i] iter : 18500, loss : 4.9496, focal_loss : 0.2155, giou_loss : 0.1465, l2_reg_loss : 4.5875, train_time : 73sec
[i] iter : 18550, loss : 4.9363, focal_loss : 0.2158, giou_loss : 0.1435, l2_reg_loss : 4.5770, train_time : 73sec
[i] iter : 18600, loss : 4.9083, focal_loss : 0.2006, giou_loss : 0.1409, l2_reg_loss : 4.5668, train_time : 72sec
[i] iter : 18650, loss : 4.9217, focal_loss : 0.2159, giou_loss : 0.1494, l2_reg_loss : 4.5565, train_time : 73sec
[i] iter : 18700, loss : 4.9137, focal_loss : 0.2181, giou_loss : 0.1494, l2_reg_loss : 4.5463, train_time : 73sec
[i] iter : 18750, loss : 4.9065, focal_loss : 0.2210, giou_loss : 0.1495, l2_reg_loss : 4.5360, train_time : 73sec
[i] iter : 18800, loss : 4.8967, focal_loss : 0.2192, giou_loss : 0.1518, l2_reg_loss : 4.5258, train_time : 74sec
[i] iter : 18850, loss : 4.8798, focal_loss : 0.2161, giou_loss : 0.1482, l2_reg_loss : 4.5155, train_time : 73sec
[i] iter : 18900, loss : 4.8720, focal_loss : 0.2151, giou_loss : 0.1515, l2_reg_loss : 4.5053, train_time : 74sec
[i] iter : 18950, loss : 4.8662, focal_loss : 0.2189, giou_loss : 0.1521, l2_reg_loss : 4.4953, train_time : 73sec
[i] iter : 19000, loss : 4.8448, focal_loss : 0.2107, giou_loss : 0.1489, l2_reg_loss : 4.4852, train_time : 73sec
[i] iter : 19050, loss : 4.8294, focal_loss : 0.2090, giou_loss : 0.1454, l2_reg_loss : 4.4749, train_time : 73sec
[i] iter : 19100, loss : 4.8181, focal_loss : 0.2084, giou_loss : 0.1450, l2_reg_loss : 4.4647, train_time : 73sec
[i] iter : 19150, loss : 4.8136, focal_loss : 0.2123, giou_loss : 0.1469, l2_reg_loss : 4.4544, train_time : 73sec
[i] iter : 19200, loss : 4.8028, focal_loss : 0.2132, giou_loss : 0.1454, l2_reg_loss : 4.4441, train_time : 73sec
[i] iter : 19250, loss : 4.8046, focal_loss : 0.2219, giou_loss : 0.1486, l2_reg_loss : 4.4341, train_time : 73sec
[i] iter : 19300, loss : 4.7978, focal_loss : 0.2228, giou_loss : 0.1509, l2_reg_loss : 4.4241, train_time : 74sec
[i] iter : 19350, loss : 4.7679, focal_loss : 0.2091, giou_loss : 0.1447, l2_reg_loss : 4.4140, train_time : 73sec
[i] iter : 19400, loss : 4.7551, focal_loss : 0.2066, giou_loss : 0.1446, l2_reg_loss : 4.4039, train_time : 73sec
[i] iter : 19450, loss : 4.7420, focal_loss : 0.2053, giou_loss : 0.1429, l2_reg_loss : 4.3938, train_time : 73sec
[i] iter : 19500, loss : 4.7465, focal_loss : 0.2174, giou_loss : 0.1454, l2_reg_loss : 4.3838, train_time : 74sec
[i] iter : 19550, loss : 4.7265, focal_loss : 0.2064, giou_loss : 0.1461, l2_reg_loss : 4.3740, train_time : 73sec
[i] iter : 19600, loss : 4.7292, focal_loss : 0.2163, giou_loss : 0.1490, l2_reg_loss : 4.3639, train_time : 74sec
